Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
94;19559;"Tianranqi Gongye/Natural Gas Industry";journal;"10000976";0,963;Q1;29;213;732;4606;940;732;1,22;21,62;China;"Natural Gas Industry Journal Agency";"1998-ongoing";"Energy Engineering and Power Technology (Q1); Geotechnical Engineering and Engineering Geology (Q1)"
95;21100239615;"Wiley Interdisciplinary Reviews: Energy and Environment";journal;"20418396, 2041840X";0,963;Q2;26;36;115;2972;448;112;2,95;82,56;United Kingdom;"John Wiley and Sons Ltd";"2012-ongoing";"Environmental Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q2)"
96;21100423919;"Energy Technology";journal;"21944296, 21944288";0,952;Q1;29;251;452;12578;1318;434;3,14;50,11;Germany;"Wiley - VCH Verlag GmbH & CO. KGaA";"2013-ongoing";"Energy (miscellaneous) (Q1)"
97;21100786327;"Economics of Energy and Environmental Policy";journal;"21605890, 21605882";0,942;Q1;13;17;56;598;100;52;2,03;35,18;United States;"International Association for Energy Economics";"2012-ongoing";"Energy (miscellaneous) (Q1); Management, Monitoring, Policy and Law (Q1); Economics and Econometrics (Q2)"
98;28027;"IEEE Power and Energy Magazine";journal;"15407977";0,942;Q1;62;73;227;267;477;183;2,64;3,66;United States;"Institute of Electrical and Electronics Engineers";"2003-ongoing";"Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1)"
99;21100244836;"Journal of Energy Chemistry";journal;"20954956";0,932;Q1;44;161;357;8256;1352;356;3,95;51,28;Netherlands;"Elsevier BV";"2013-ongoing";"Energy Engineering and Power Technology (Q1); Energy (miscellaneous) (Q1); Fuel Technology (Q1); Electrochemistry (Q2)"
100;18909;"SPE Reservoir Evaluation and Engineering";journal;"10946470";0,925;Q1;69;77;152;2667;605;152;3,16;34,64;United States;"Society of Petroleum Engineers, Inc.";"1998-ongoing";"Energy Engineering and Power Technology (Q1); Energy (miscellaneous) (Q1); Geology (Q1); Fuel Technology (Q2)"
101;12677;"Nuclear Science and Engineering";journal;"00295639";0,920;Q1;53;93;282;2295;324;280;1,00;24,68;United States;"American Nuclear Society";"1969-ongoing";"Nuclear Energy and Engineering (Q1)"
102;21100812570;"Journal of Ocean Engineering and Marine Energy";journal;"21986452, 21986444";0,913;Q1;11;30;62;1051;120;58;2,07;35,03;Switzerland;"Springer International Publishing AG";"2015-ongoing";"Energy Engineering and Power Technology (Q1); Ocean Engineering (Q1); Water Science and Technology (Q1); Renewable Energy, Sustainability and the Environment (Q2)"
103;5400152713;"IET Generation, Transmission and Distribution";journal;"17518687, 17518695";0,907;Q1;94;486;957;14197;3295;949;3,25;29,21;United Kingdom;"Institution of Engineering and Technology";"2007-ongoing";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1)"
104;21100817456;"High Power Laser Science and Engineering";journal;"20954719, 20523289";0,901;Q1;15;21;115;807;310;115;3,40;38,43;United Kingdom;"Cambridge University Press";"2016-ongoing";"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1); Nuclear Energy and Engineering (Q1); Nuclear and High Energy Physics (Q2)"
105;21643;"Probabilistic Engineering Mechanics";journal;"02668920";0,890;Q1;66;20;164;687;387;160;2,48;34,35;Netherlands;"Elsevier BV";"1986-ongoing";"Aerospace Engineering (Q1); Civil and Structural Engineering (Q1); Condensed Matter Physics (Q1); Mechanical Engineering (Q1); Nuclear Energy and Engineering (Q1); Ocean Engineering (Q1); Statistical and Nonlinear Physics (Q2)"
106;16392;"Chemical Engineering and Processing - Process Intensification";journal;"02552701";0,872;Q1;89;215;542;8961;1749;539;3,10;41,68;Netherlands;"Elsevier BV";"1984-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Industrial and Manufacturing Engineering (Q1); Process Chemistry and Technology (Q1)"
107;16430;"Meitan Xuebao/Journal of the China Coal Society";journal;"02539993";0,864;Q1;46;503;1479;10665;1961;1479;1,11;21,20;China;"China Coal Society";"1981-1982, 1984-1987, 1994-1995, 1998, 2001-ongoing";"Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1); Geotechnical Engineering and Engineering Geology (Q1); Mechanical Engineering (Q1); Fuel Technology (Q2)"
108;11700154337;"Nuclear Engineering and Technology";journal;"17385733";0,854;Q1;29;171;323;3890;593;322;1,91;22,75;Netherlands;"Elsevier BV";"2008-ongoing";"Nuclear Energy and Engineering (Q1)"
109;21100400826;"Journal of Energy Storage";journal;"2352152X";0,840;Q1;20;157;151;6014;601;150;4,01;38,31;Netherlands;"Elsevier BV";"2015-ongoing";"Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1); Renewable Energy, Sustainability and the Environment (Q2)"
110;19500157074;"Building Simulation";journal;"19968744, 19963599";0,839;Q1;22;78;176;2882;353;169;1,97;36,95;China;"Tsinghua University Press";"2009-ongoing";"Building and Construction (Q1); Energy (miscellaneous) (Q1)"
111;27019;"Journal of Energy Resources Technology, Transactions of the ASME";journal;"15288994, 01950738";0,834;Q1;43;33;42;658;104;42;2,70;19,94;United States;"American Society of Mechanical Engineers";"1979-ongoing";"Energy Engineering and Power Technology (Q1); Mechanical Engineering (Q1); Fuel Technology (Q2); Geochemistry and Petrology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
112;29092;"Nuclear Technology";journal;"00295450";0,828;Q1;44;94;371;2242;361;365;1,02;23,85;United States;"American Nuclear Society";"1971-ongoing";"Condensed Matter Physics (Q1); Nuclear Energy and Engineering (Q1); Nuclear and High Energy Physics (Q2)"
113;13559;"Journal of Loss Prevention in the Process Industries";journal;"09504230";0,808;Q1;65;252;675;8321;1700;657;2,46;33,02;Netherlands;"Elsevier BV";"1988-ongoing";"Chemical Engineering (miscellaneous) (Q1); Control and Systems Engineering (Q1); Energy Engineering and Power Technology (Q1); Food Science (Q1); Industrial and Manufacturing Engineering (Q1); Safety, Risk, Reliability and Quality (Q1); Management Science and Operations Research (Q2)"
114;17013;"Journal of Petroleum Science and Engineering";journal;"09204105";0,782;Q2;88;676;1084;27677;3330;1071;2,99;40,94;Netherlands;"Elsevier BV";"1987-ongoing";"Geotechnical Engineering and Engineering Geology (Q1); Fuel Technology (Q2)"
115;21100386454;"Nuclear Materials and Energy";journal;"23521791";0,778;Q2;13;253;133;5997;233;129;1,81;23,70;United Kingdom;"Elsevier Limited";"2015-ongoing";"Materials Science (miscellaneous) (Q2); Nuclear and High Energy Physics (Q2); Nuclear Energy and Engineering (Q2)"
116;17012;"Journal of Petroleum Geology";journal;"01416421";0,776;Q2;37;19;63;1176;95;59;1,72;61,89;United States;"Wiley-Blackwell";"1978-ongoing";"Earth and Planetary Sciences (miscellaneous) (Q1); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geology (Q2)"
117;21100371258;"Sustainable Energy, Grids and Networks";journal;"23524677";0,769;Q2;16;35;80;1375;234;79;2,96;39,29;United Kingdom;"Elsevier Limited";"2015-ongoing";"Electrical and Electronic Engineering (Q1); Control and Systems Engineering (Q2); Energy Engineering and Power Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
118;21100775662;"Food and Energy Security";journal;"20483694";0,768;Q2;19;20;45;804;132;39;3,48;40,20;United Kingdom;"Wiley-Blackwell";"2015-ongoing";"Agronomy and Crop Science (Q1); Food Science (Q1); Forestry (Q1); Renewable Energy, Sustainability and the Environment (Q2)"
119;16083;"Journal of Chemical Technology and Biotechnology";journal;"02682575";0,766;Q2;104;326;830;14432;2417;816;2,76;44,27;United States;"John Wiley & Sons Inc.";"1979-1981, 1983-ongoing";"Chemical Engineering (miscellaneous) (Q1); Biotechnology (Q2); Fuel Technology (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Pollution (Q2); Renewable Energy, Sustainability and the Environment (Q2); Waste Management and Disposal (Q2)"
120;26676;"International Journal of Energy Research";journal;"0363907X";0,764;Q2;80;194;546;9353;1531;535;2,94;48,21;United States;"John Wiley & Sons Inc.";"1977-ongoing";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Nuclear Energy and Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
121;25397;"Dianli Xitong Zidonghua/Automation of Electric Power Systems";journal;"10001026";0,758;Q2;74;611;1760;12716;4120;1760;2,29;20,81;China;"Nanjing Zidonghua Yanjiusuo/Nanjing Automation Research Institute";"1996-ongoing";"Electrical and Electronic Engineering (Q1); Computer Science Applications (Q2); Control and Systems Engineering (Q2); Energy Engineering and Power Technology (Q2)"
122;21100453600;"Geothermal Energy";journal;"21959706";0,750;Q2;11;28;57;1211;129;57;2,08;43,25;United States;"Springer Science + Business Media";"2013-ongoing";"Economic Geology (Q1); Geotechnical Engineering and Engineering Geology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
123;21100787659;"International Journal of Sustainable Built Environment";journal;"22126090, 22126104";0,746;Q2;22;64;99;3135;332;99;2,79;48,98;Netherlands;"Elsevier BV";"2012-ongoing";"Urban Studies (Q1); Environmental Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q2); Ecological Modeling (Q3)"
124;21100416081;"Sustainable Production and Consumption";journal;"23525509";0,739;Q2;15;36;61;2438;215;59;3,64;67,72;Netherlands;"Elsevier BV";"2015-ongoing";"Industrial and Manufacturing Engineering (Q1); Environmental Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q2); Environmental Chemistry (Q3)"
125;21100446963;"Materials for Renewable and Sustainable Energy";journal;"21941459, 21941467";0,738;Q2;12;14;61;646;179;61;2,78;46,14;Switzerland;"Springer International Publishing AG";"2014-ongoing";"Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Fuel Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
126;21100817528;"Energy Science and Engineering";journal;"20500505";0,732;Q2;16;26;99;934;316;96;3,58;35,92;United Kingdom;"John Wiley and Sons Ltd";"2013-ongoing";"Energy (miscellaneous) (Q2); Safety, Risk, Reliability and Quality (Q2)"
127;11900154313;"Energy Efficiency";journal;"1570646X, 15706478";0,715;Q2;33;94;231;4335;462;227;1,73;46,12;Germany;"Springer Verlag";"2008-ongoing";"Energy (miscellaneous) (Q2)"
128;21100358106;"IEEE Power Electronics Magazine";journal;"23299215, 23299207";0,710;Q2;14;44;84;285;226;84;2,53;6,48;United States;"IEEE Power Electronics Society";"2014-ongoing";"Electrical and Electronic Engineering (Q1); Control and Systems Engineering (Q2); Energy Engineering and Power Technology (Q2)"
129;20851;"Environment";journal;"00139157";0,699;Q2;45;29;92;714;99;54;2,03;24,62;United States;"Heldref Publications";"1969-ongoing";"Environmental Engineering (Q2); Global and Planetary Change (Q2); Renewable Energy, Sustainability and the Environment (Q2); Water Science and Technology (Q2)"
130;15530;"Power System Technology";journal;"10003673";0,696;Q2;55;540;1648;11706;3616;1648;2,29;21,68;China;"Power System Technology Press";"2004-2005, 2010-ongoing";"Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q2); Mechanical Engineering (Q2)"
131;29251;"Plasma Physics and Controlled Fusion";journal;"13616587, 07413335";0,690;Q2;100;273;705;11110;1975;678;3,17;40,70;United Kingdom;"Institute of Physics Publishing";"1974, 1984-ongoing";"Condensed Matter Physics (Q2); Nuclear Energy and Engineering (Q2)"
132;21100245718;"ECS Electrochemistry Letters";journal;"21628726, 21628734";0,688;Q2;25;0;216;0;431;213;2,21;0,00;United States;"The Electrochemical Society";"2012-2015";"Materials Chemistry (Q1); Electrochemistry (Q2); Fuel Technology (Q2)"
133;20962;"Journal of Engineering for Gas Turbines and Power";journal;"15288919, 07424795";0,686;Q2;75;274;763;7152;1640;758;2,08;26,10;United States;"American Society of Mechanical Engineers";"1984-ongoing";"Aerospace Engineering (Q1); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Mechanical Engineering (Q2); Nuclear Energy and Engineering (Q2)"
134;17300154720;"Petroleum Exploration and Development";journal;"18763804";0,684;Q2;38;112;332;3317;572;332;1,58;29,62;United Kingdom;"Elsevier Science";"2008-ongoing";"Economic Geology (Q2); Energy Engineering and Power Technology (Q2); Geochemistry and Petrology (Q2); Geology (Q2); Geotechnical Engineering and Engineering Geology (Q2)"
135;26881;"Combustion Science and Technology";journal;"1563521X, 00102202";0,683;Q2;68;113;372;4505;639;362;1,49;39,87;United Kingdom;"Taylor & Francis";"1969-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Physics and Astronomy (miscellaneous) (Q2)"
136;62932;"Energies";journal;"19961073";0,670;Q2;64;2176;2126;87390;6877;2101;3,04;40,16;Switzerland;"Multidisciplinary Digital Publishing Institute (MDPI)";"1975-1976, 2009-ongoing";"Electrical and Electronic Engineering (Q1); Control and Optimization (Q2); Energy Engineering and Power Technology (Q2); Energy (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
137;29587;"Journal of Propulsion and Power";journal;"15333876, 07484658";0,665;Q2;87;150;500;4641;1061;497;1,85;30,94;United States;"American Institute of Aeronautics and Astronautics";"1985-ongoing";"Aerospace Engineering (Q1); Fuel Technology (Q2); Mechanical Engineering (Q2); Space and Planetary Science (Q2)"
138;28802;"Electricity Journal";journal;"10406190";0,632;Q2;40;89;319;1550;350;274;1,25;17,42;Netherlands;"Elsevier BV";"1988-ongoing";"Business and International Management (Q1); Law (Q1); Energy (miscellaneous) (Q2); Management of Technology and Innovation (Q2)"
139;21100784443;"International Journal of Sustainable Energy Planning and Management";journal;"22462929";0,628;Q2;11;16;62;622;106;60;1,54;38,88;Denmark;"Aalborg University Press";"2014-ongoing";"Geography, Planning and Development (Q1); Energy Engineering and Power Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
140;12400154727;"International Journal of Coal Preparation and Utilization";journal;"19392699";0,623;Q2;23;74;83;836;117;80;1,55;11,30;United States;"Taylor and Francis";"1999-2000, 2003-ongoing";"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2)"
141;13321;"Journal of Solar Energy Engineering, Transactions of the ASME";journal;"01996231";0,615;Q2;71;92;300;2627;513;297;1,58;28,55;United States;"American Society of Mechanical Engineers";"1980-ongoing";"Energy Engineering and Power Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
142;20344;"Fusion Engineering and Design";journal;"09203796";0,610;Q2;67;816;1837;12556;3023;1826;1,55;15,39;Netherlands;"Elsevier BV";"1984-ongoing";"Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Nuclear Energy and Engineering (Q2)"
143;21100286318;"Energy, Sustainability and Society";journal;"21920567";0,607;Q2;17;38;98;1971;217;96;1,94;51,87;United States;"Springer Science + Business Media";"2011-ongoing";"Development (Q2); Energy Engineering and Power Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
144;21100228041;"International Journal of Energy and Environmental Engineering";journal;"20089163, 22516832";0,602;Q2;22;31;130;984;284;129;2,11;31,74;United States;"Springer Science + Business Media";"2010-ongoing";"Energy (miscellaneous) (Q2); Environmental Engineering (Q2)"
145;21100206268;"Journal of Photonics for Energy";journal;"19477988";0,600;Q2;22;57;149;2268;308;141;2,35;39,79;United States;"SPIE";"2011-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
146;21100818904;"Journal of Ocean and Wind Energy";journal;"23103604";0,582;Q2;9;0;67;0;79;59;1,23;0,00;United States;"International Society of Offshore and Polar Engineers";"2014-ongoing";"Energy Engineering and Power Technology (Q2); Ocean Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q2); Water Science and Technology (Q2)"
147;14393;"International Journal of Computational Fluid Dynamics";journal;"10618562, 10290257";0,578;Q2;34;31;109;1231;146;107;1,14;39,71;United Kingdom;"Taylor & Francis";"1993-ongoing";"Aerospace Engineering (Q2); Computational Mechanics (Q2); Condensed Matter Physics (Q2); Energy Engineering and Power Technology (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
148;17368;"IEEE Transactions on Nuclear Science";journal;"00189499";0,565;Q2;110;387;1307;8801;2260;1285;1,74;22,74;United States;"Institute of Electrical and Electronics Engineers";"1969-ongoing";"Electrical and Electronic Engineering (Q2); Nuclear and High Energy Physics (Q2); Nuclear Energy and Engineering (Q2)"
149;21100429738;"International Journal of Air-Conditioning and Refrigeration";journal;"20101325, 20101333";0,561;Q2;9;40;72;970;93;72;1,29;24,25;United States;"World Scientific";"2015-ongoing";"Fluid Flow and Transfer Processes (Q1); Control and Systems Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
150;92266;"Scientific Drilling";journal;"18163459, 18168957";0,561;Q2;21;12;33;396;43;32;1,37;33,00;Germany;"Copernicus GmbH";"1989, 2006-ongoing";"Energy Engineering and Power Technology (Q2); Mechanical Engineering (Q2)"
151;26541;"Fuel Cells";journal;"16156846, 16156854";0,559;Q2;60;102;311;3548;618;299;2,05;34,78;United Kingdom;"John Wiley & Sons Ltd.";"2003-ongoing";"Energy Engineering and Power Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
152;21100819607;"Egyptian Journal of Petroleum";journal;"11100621, 20902468";0,548;Q2;19;98;165;2977;397;164;2,59;30,38;Egypt;"Egyptian Petroleum Research Institute";"2011-ongoing";"Fuel Technology (Q2); Organic Chemistry (Q2); Process Chemistry and Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2); Catalysis (Q3); Geochemistry and Petrology (Q3)"
153;17006;"Journal of Canadian Petroleum Technology";journal;"00219487";0,545;Q2;51;1;74;0;206;74;3,20;0,00;Canada;"Canadian Institute of Mining";"1969-1990, 1994-2015";"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2)"
154;21100372101;"Nanotechnology Reviews";journal;"21919097, 21919089";0,544;Q2;19;45;118;4105;214;111;2,01;91,22;Germany;"Walter de Gruyter GmbH";"2014-ongoing";"Biotechnology (Q2); Energy Engineering and Power Technology (Q2); Medicine (miscellaneous) (Q2); Process Chemistry and Technology (Q2); Surfaces, Coatings and Films (Q2); Biomaterials (Q3)"
155;28588;"China Ocean Engineering";journal;"08905487";0,541;Q2;21;89;214;1968;190;214;0,92;22,11;Germany;"Springer Verlag";"1987-1993, 1996-ongoing";"Mechanical Engineering (Q2); Ocean Engineering (Q2); Oceanography (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
156;21100240100;"Sustainability";journal;"20711050";0,537;Q3;53;2434;2691;137716;6641;2654;2,38;56,58;Switzerland;"MDPI Open Access Publishing";"2009-ongoing";"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
157;29028;"Journal of Nuclear Science and Technology";journal;"00223131";0,533;Q2;55;147;525;3373;508;503;0,95;22,95;United Kingdom;"Taylor & Francis";"1964-ongoing";"Nuclear Energy and Engineering (Q2); Nuclear and High Energy Physics (Q3)"
158;25738;"Petroleum Geoscience";journal;"13540793";0,530;Q2;51;42;81;2065;155;81;1,65;49,17;United Kingdom;"Geological Society Publishing House";"1995-ongoing";"Earth and Planetary Sciences (miscellaneous) (Q2); Economic Geology (Q2); Fuel Technology (Q2); Geology (Q2); Geochemistry and Petrology (Q3)"
159;83986;"Gaodianya Jishu/High Voltage Engineering";journal;"10036520";0,528;Q2;43;530;1609;12791;3148;1609;2,15;24,13;China;"Science Press";"2001-ongoing";"Electrical and Electronic Engineering (Q2); Energy Engineering and Power Technology (Q2)"
160;11900154312;"Petroleum Science";journal;"16725107, 19958226";0,525;Q2;21;65;193;2747;332;189;1,98;42,26;Germany;"Springer Verlag";"2008-ongoing";"Economic Geology (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geology (Q2); Geophysics (Q2); Geotechnical Engineering and Engineering Geology (Q2); Geochemistry and Petrology (Q3)"
161;20405;"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy";journal;"09576509";0,523;Q2;53;53;212;1614;291;208;1,37;30,45;United Kingdom;"SAGE Publications Inc.";"1983-ongoing";"Energy Engineering and Power Technology (Q2); Mechanical Engineering (Q2)"
162;19700200879;"Science and Technology of Nuclear Installations";journal;"16876083, 16876075";0,522;Q2;19;74;202;1756;169;190;0,71;23,73;Egypt;"Hindawi Publishing Corporation";"2008-ongoing";"Nuclear Energy and Engineering (Q2)"
163;4400151708;"Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science)";journal;"16735005";0,513;Q2;22;137;472;2717;345;472;0,71;19,83;China;"Petroleum university periodical society";"2006-ongoing";"Chemical Engineering (miscellaneous) (Q2); Control and Systems Engineering (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2)"
164;21100780794;"Engineering";journal;"20958099";0,503;Q2;20;121;147;5737;344;116;2,97;47,41;United Kingdom;"Elsevier Limited";"2015-ongoing";"Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Environmental Engineering (Q2); Materials Science (miscellaneous) (Q2)"
165;29383;"Energy Exploration and Exploitation";journal;"01445987";0,501;Q2;25;44;158;1591;209;157;1,30;36,16;United States;"SAGE Publications Inc.";"1983-1985, 1987-1988, 1995-ongoing";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Nuclear Energy and Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
166;19400158701;"Energy Systems";journal;"18683967, 18683975";0,496;Q2;19;40;109;1640;131;104;1,00;41,00;Germany;"Springer Verlag";"2010-ongoing";"Economics and Econometrics (Q2); Energy (miscellaneous) (Q2); Modeling and Simulation (Q2)"
167;21100466851;"Biomass Conversion and Biorefinery";journal;"21906815, 21906823";0,493;Q3;19;45;118;1912;188;118;1,43;42,49;Germany;"Springer Verlag";"2011-ongoing";"Renewable Energy, Sustainability and the Environment (Q3)"
168;29119;"Physica C: Superconductivity and its Applications";journal;"09214534";0,492;Q2;79;123;593;4005;793;586;1,49;32,56;Netherlands;"Elsevier BV";"1988-ongoing";"Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Energy Engineering and Power Technology (Q2)"
169;11000153739;"SPE Production and Operations";journal;"19301855";0,488;Q2;44;55;99;1278;208;99;2,31;23,24;United States;"Society of Petroleum Engineers, Inc.";"2006-ongoing";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2)"
170;21100229246;"Agroecology and Sustainable Food Systems";journal;"21683565, 21683573";0,486;Q3;35;63;185;3024;241;151;1,28;48,00;United Kingdom;"Taylor and Francis Ltd.";"2013-ongoing";"Agronomy and Crop Science (Q2); Development (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
171;21100296236;"Green";journal;"18698778, 1869876X";0,482;Q2;13;0;14;0;14;12;1,13;0,00;Germany;"Walter de Gruyter GmbH";"2011-2015";"Energy (miscellaneous) (Q2)"
172;19800188068;"International Journal of Spray and Combustion Dynamics";journal;"17568277, 17568285";0,481;-;12;31;55;1070;76;52;1,36;34,52;United Kingdom;"SAGE Publications Inc.";"2011-ongoing";"Automotive Engineering (Q2); Physics and Astronomy (miscellaneous) (Q2)"
173;16278;"Journal of Energy Engineering - ASCE";journal;"07339402";0,481;Q2;25;147;229;4439;385;224;1,61;30,20;United States;"American Society of Civil Engineers";"1983-ongoing";"Civil and Structural Engineering (Q2); Energy Engineering and Power Technology (Q2); Nuclear Energy and Engineering (Q2); Waste Management and Disposal (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
174;18219;"Oil and Gas Science and Technology";journal;"12944475";0,474;Q2;57;39;221;1318;343;202;1,78;33,79;France;"Editions Technip";"1975-1976, 1999-ongoing";"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2)"
175;21100301405;"Journal of Security and Sustainability Issues";journal;"20297025";0,473;Q3;17;66;123;2556;261;122;2,45;38,73;Lithuania;"The General Jonas Zemaitis Military Academy of Lithuania";"2011-ongoing";"Geography, Planning and Development (Q2); Safety Research (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
176;145556;"International Journal of Sustainable Energy";journal;"1478646X, 14786451";0,471;Q2;23;65;192;2221;250;190;1,35;34,17;United Kingdom;"Taylor & Francis";"2003, 2005-ongoing";"Energy (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Fuel Technology (Q2); Process Chemistry and Technology (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
177;24060;"Journal of Radioanalytical and Nuclear Chemistry";journal;"15882780, 02365731";0,470;Q2;60;684;2265;20982;2687;2228;1,24;30,68;Netherlands;"Springer Netherlands";"1984-ongoing";"Analytical Chemistry (Q2); Nuclear Energy and Engineering (Q2); Pollution (Q2); Health, Toxicology and Mutagenesis (Q3); Public Health, Environmental and Occupational Health (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Spectroscopy (Q3)"
178;17700156701;"Environmental Progress and Sustainable Energy";journal;"19447442";0,466;Q3;56;218;644;8080;1052;641;1,41;37,06;United States;"John Wiley & Sons Inc.";"2009-ongoing";"Chemical Engineering (miscellaneous) (Q2); Environmental Engineering (Q2); Environmental Science (miscellaneous) (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3); Renewable Energy, Sustainability and the Environment (Q3)"
179;20118;"Xinan Shiyou Xueyuan Xuebao/Journal of Southwestern Petroleum Institute";journal;"10002634";0,466;Q2;17;126;433;2815;263;433;0,62;22,34;China;"Southwestern Petroleum Institute";"1998, 2001-ongoing";"Energy Engineering and Power Technology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Geology (Q3)"
180;21100281302;"International Journal of Energy Economics and Policy";journal;"21464553";0,465;Q2;20;211;273;7512;362;273;1,08;35,60;Turkey;"EconJournals";"2011-ongoing";"Economics, Econometrics and Finance (miscellaneous) (Q1); Energy (miscellaneous) (Q2)"
181;12700154703;"Proceedings of Institution of Civil Engineers: Energy";journal;"17514231, 17514223";0,461;Q2;17;18;65;389;69;53;0,94;21,61;United Kingdom;"ICE Publishing Ltd.";"2008-ongoing";"Energy (miscellaneous) (Q2)"
182;29090;"Nuclear Science and Techniques/Hewuli";journal;"10018042";0,457;Q2;17;184;397;5306;409;393;1,17;28,84;Singapore;"Springer Singapore";"1993-1994, 1996, 1998-2010, 2013-ongoing";"Nuclear Energy and Engineering (Q2); Nuclear and High Energy Physics (Q3)"
183;21100398858;"Journal of Mechanical Engineering and Sciences";journal;"22318380, 22894659";0,454;Q2;13;73;149;2407;280;149;2,31;32,97;Malaysia;"Faculty of Mechanical Engineering, Universiti Malaysia Pahang";"2014-ongoing";"Computational Mechanics (Q2); Energy Engineering and Power Technology (Q2); Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Fuel Technology (Q3)"
184;21100241220;"International Transactions on Electrical Energy Systems";journal;"20507038";0,453;Q2;36;206;501;6577;897;500;1,79;31,93;United Kingdom;"John Wiley and Sons Ltd";"2012-ongoing";"Electrical and Electronic Engineering (Q2); Energy Engineering and Power Technology (Q2); Modeling and Simulation (Q2)"
