Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
91;11400153316;"Tissue Engineering - Part A";journal;"19373341";1,159;Q1;98;139;727;6571;2797;702;3,73;47,27;United States;"Mary Ann Liebert Inc.";"2008-ongoing";"Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1); Biochemistry (Q2)"
92;12700154702;"Biofuels, Bioproducts and Biorefining";journal;"1932104X";1,156;Q1;75;74;287;4513;802;191;3,23;60,99;United Kingdom;"John Wiley & Sons Ltd.";"2007-ongoing";"Bioengineering (Q1); Renewable Energy, Sustainability and the Environment (Q2)"
93;21100331504;"International Review of Aerospace Engineering";journal;"19737459, 19737440";1,148;Q1;12;41;80;1183;186;79;2,66;28,85;Italy;"Praise Worthy Prize";"2014-ongoing";"Aerospace Engineering (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Fluid Flow and Transfer Processes (Q1)"
94;14422;"Journal of Non-Newtonian Fluid Mechanics";journal;"03770257";1,140;Q1;92;110;352;3891;879;345;2,43;35,37;Netherlands;"Elsevier BV";"1976-ongoing";"Applied Mathematics (Q1); Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1)"
95;24154;"Journal of Analytical and Applied Pyrolysis";journal;"01652370";1,129;Q1;115;317;807;13799;3313;802;3,73;43,53;Netherlands;"Elsevier BV";"1979-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
96;144861;"Journal of Industrial and Engineering Chemistry";journal;"1226086X";1,111;Q1;71;486;1763;23388;8746;1759;5,21;48,12;South Korea;"Korean Society of Industrial Engineering Chemistry";"1996-ongoing";"Chemical Engineering (miscellaneous) (Q1)"
97;16085;"Journal of Industrial Microbiology and Biotechnology";journal;"14765535, 13675435";1,107;-;97;146;490;6856;1623;485;3,17;46,96;Germany;"Springer Verlag";"1996-ongoing";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1)"
98;14292;"Separation and Purification Technology";journal;"13835866";1,093;Q1;144;769;1706;33147;7472;1691;4,23;43,10;United Kingdom;"Elsevier Ltd.";"1997-ongoing";"Analytical Chemistry (Q1); Filtration and Separation (Q1)"
99;110040;"Nanotechnology";journal;"09574484, 13616528";1,079;Q2;180;1137;2892;51273;9743;2845;3,37;45,09;United Kingdom;"Institute of Physics Publishing";"1990-ongoing";"Chemistry (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Bioengineering (Q2); Nanoscience and Nanotechnology (Q2)"
100;26590;"Colloids and Surfaces B: Biointerfaces";journal;"09277765";1,071;Q2;131;728;2201;34391;9727;2187;4,29;47,24;Netherlands;"Elsevier BV";"1993-ongoing";"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Surfaces and Interfaces (Q1); Colloid and Surface Chemistry (Q2)"
101;21100831009;"Molecular Catalysis";journal;"24688231";1,069;Q1;144;437;1169;23156;5193;1167;4,44;52,99;Netherlands;"Elsevier BV";"2017-ongoing";"Physical and Theoretical Chemistry (Q1); Process Chemistry and Technology (Q1); Catalysis (Q2)"
102;25125;"Journal of Analytical Toxicology";journal;"01464760";1,065;Q1;69;109;343;2645;843;313;2,64;24,27;United States;"Perston Publications, Inc.";"1977-ongoing";"Analytical Chemistry (Q1); Chemical Health and Safety (Q1); Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1); Environmental Chemistry (Q2)"
103;14257;"Protein Engineering, Design and Selection";journal;"17410126";1,063;Q2;100;82;191;3319;412;187;1,89;40,48;United Kingdom;"Oxford University Press";"1986-1995, 2004-ongoing";"Biotechnology (Q1); Biochemistry (Q2); Bioengineering (Q2); Molecular Biology (Q3)"
104;16413;"Chemical Engineering Science";journal;"00092509";1,043;Q1;165;722;1738;30082;6108;1708;3,56;41,66;United Kingdom;"Elsevier Ltd.";"1951-1955, 1957-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Applied Mathematics (Q2)"
105;25762;"Advances in Polymer Science";journal;"00653195";1,040;Q1;105;46;105;4548;309;83;3,30;98,87;Germany;"Springer Verlag";"1958-1961, 1963-1964, 1969, 1976-1982, 1986-1987, 1990-ongoing";"Chemical Engineering (miscellaneous) (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)"
106;24600;"Computers and Chemical Engineering";journal;"00981354";1,024;Q1;124;286;797;11768;2989;782;3,64;41,15;United Kingdom;"Elsevier Ltd.";"1977-ongoing";"Chemical Engineering (miscellaneous) (Q1); Computer Science Applications (Q1)"
107;14265;"Reviews in Chemical Engineering";journal;"01678299, 21910235";1,024;Q1;36;26;77;4689;329;77;4,38;180,35;Germany;"Walter de Gruyter GmbH";"1983-1985, 1987-1988, 1990, 1992-ongoing";"Chemical Engineering (miscellaneous) (Q1)"
108;21100285057;"Food Structure";journal;"22133291";1,019;Q2;13;35;52;1622;160;50;2,74;46,34;Netherlands;"Elsevier BV";"2014-ongoing";"Applied Microbiology and Biotechnology (Q1); Food Science (Q1); Bioengineering (Q2)"
109;14127;"Macromolecular Bioscience";journal;"16165187";1,017;Q2;94;201;501;10908;1682;485;3,40;54,27;United Kingdom;"John Wiley & Sons Ltd.";"2001-ongoing";"Biotechnology (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Bioengineering (Q2); Biomaterials (Q2)"
110;16275;"AICHE Journal";journal;"00011541, 15475905";1,015;Q1;147;461;1146;20931;3886;1124;3,32;45,40;United States;"Wiley-Blackwell";"1955-ongoing";"Biotechnology (Q1); Chemical Engineering (miscellaneous) (Q1); Environmental Engineering (Q1)"
111;24064;"Journal of Supercritical Fluids";journal;"08968446";1,015;Q1;100;337;821;12088;2813;813;3,44;35,87;Netherlands;"Elsevier BV";"1988-ongoing";"Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q1); Physical and Theoretical Chemistry (Q1)"
112;21100262580;"Case Studies in Thermal Engineering";journal;"2214157X";0,991;Q1;21;81;144;2094;483;141;2,78;25,85;United Kingdom;"Elsevier BV";"2013-ongoing";"Engineering (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1)"
113;21100201986;"Interface Focus";journal;"20428898, 20428901";0,983;Q2;38;92;210;6514;623;196;2,93;70,80;United Kingdom;"The Royal Society";"2011-ongoing";"Biomedical Engineering (Q1); Biophysics (Q1); Biotechnology (Q1); Biochemistry (Q2); Bioengineering (Q2); Biomaterials (Q2)"
114;13717;"Powder Technology";journal;"00325910";0,982;Q1;119;902;2147;35793;7675;2120;3,47;39,68;Netherlands;"Elsevier BV";"1967-ongoing";"Chemical Engineering (miscellaneous) (Q1)"
115;13057;"Industrial & Engineering Chemistry Research";journal;"15205045, 08885885";0,978;Q1;197;1467;4758;66274;16445;4681;3,35;45,18;United States;"American Chemical Society";"1987-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1)"
116;26508;"Synthesis";journal;"1437210X, 00397881";0,974;Q2;127;529;1272;32351;3060;1240;2,67;61,16;Germany;"Georg Thieme Verlag";"1972-ongoing";"Organic Chemistry (Q1); Catalysis (Q2)"
117;26581;"Catalysis Surveys from Asia";journal;"15728803, 15711013";0,973;Q2;49;16;55;897;169;52;3,27;56,06;Netherlands;"Kluwer Academic Publishers";"2002-ongoing";"Chemistry (miscellaneous) (Q1); Catalysis (Q2)"
118;11700154315;"New Biotechnology";journal;"18716784";0,967;Q2;74;93;259;4460;989;250;4,06;47,96;Netherlands;"Elsevier BV";"2008-ongoing";"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Bioengineering (Q2); Molecular Biology (Q3)"
119;21971;"Topics in Catalysis";journal;"15729028, 10225528";0,965;Q2;103;183;470;7134;1170;450;2,59;38,98;Netherlands;"Baltzer Science Publishers B.V.";"1994-ongoing";"Chemistry (miscellaneous) (Q1); Catalysis (Q2)"
120;19300156901;"Dose-Response";journal;"15593258";0,959;Q1;30;43;104;1812;344;99;2,79;42,14;United States;"International Dose-Response Society";"2008-ongoing";"Chemical Health and Safety (Q1); Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q2)"
121;15627;"Food and Bioproducts Processing: Transactions of the Institution of of Chemical Engineers, Part C";journal;"09603085, 17443571";0,957;Q1;56;132;367;5563;1233;364;3,22;42,14;United Kingdom;"Institution of Chemical Engineers";"1991-1994, 1996-ongoing";"Biotechnology (Q1); Chemical Engineering (miscellaneous) (Q1); Food Science (Q1); Biochemistry (Q2)"
122;11400153317;"Tissue Engineering - Part C: Methods";journal;"19373384";0,956;Q2;59;97;331;4693;1114;330;3,04;48,38;United States;"Mary Ann Liebert Inc.";"2008-ongoing";"Biomedical Engineering (Q1); Medicine (miscellaneous) (Q1); Bioengineering (Q2)"
123;26899;"Fluid Phase Equilibria";journal;"03783812";0,950;Q1;103;302;1490;14214;3425;1461;2,35;47,07;Netherlands;"Elsevier BV";"1977-ongoing";"Chemical Engineering (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2)"
124;13759;"International Journal of Heat and Fluid Flow";journal;"0142727X";0,947;Q1;96;155;378;5149;970;370;2,54;33,22;Netherlands;"Elsevier BV";"1979-1980, 1982-ongoing";"Condensed Matter Physics (Q1); Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1)"
125;23182;"Food Reviews International";journal;"87559129, 15256103";0,937;Q1;62;26;58;3515;179;57;3,15;135,19;United States;"Marcel Dekker Inc.";"1985-ongoing";"Chemical Engineering (miscellaneous) (Q1); Food Science (Q1)"
126;21322;"Flow, Turbulence and Combustion";journal;"13866184, 15731987";0,934;Q1;54;101;255;4052;657;245;2,53;40,12;Netherlands;"Kluwer Academic Publishers";"1996-ongoing";"Chemical Engineering (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2)"
127;22746;"Catalysis Communications";journal;"15667367";0,929;Q1;105;405;1182;11958;4205;1176;3,58;29,53;Netherlands;"Elsevier BV";"2000-ongoing";"Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q1); Catalysis (Q2)"
128;16078;"Journal of Biotechnology";journal;"01681656";0,929;-;140;336;1187;15302;3249;1162;2,69;45,54;Netherlands;"Elsevier BV";"1984-ongoing";"Applied Microbiology and Biotechnology (Q1); Medicine (miscellaneous) (Q1); Biotechnology (Q2)"
129;13639;"International Journal of Adhesion and Adhesives";journal;"01437496";0,926;Q1;78;163;492;5530;1298;486;2,31;33,93;Netherlands;"Elsevier BV";"1980-ongoing";"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Biomaterials (Q2)"
130;24158;"Journal of Chemical & Engineering Data";journal;"00219568, 15205134";0,925;Q1;114;504;1477;19275;3459;1434;2,28;38,24;United States;"American Chemical Society";"1956-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
131;21100324365;"Journal of Water Process Engineering";journal;"22147144";0,925;Q1;28;201;316;7518;1293;312;3,77;37,40;United Kingdom;"Elsevier Limited";"2014-ongoing";"Process Chemistry and Technology (Q1); Safety, Risk, Reliability and Quality (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1); Biotechnology (Q2)"
132;21100255493;"Journal of Environmental Chemical Engineering";journal;"22133437";0,924;Q1;47;663;1144;31334;4757;1137;3,90;47,26;United Kingdom;"Elsevier BV";"2013-ongoing";"Chemical Engineering (miscellaneous) (Q1); Pollution (Q1); Process Chemistry and Technology (Q1); Waste Management and Disposal (Q1)"
133;21100825344;"Computational Particle Mechanics";journal;"21964386, 21964378";0,888;Q1;16;41;103;1438;257;95;2,16;35,07;Switzerland;"Springer International Publishing AG";"2014-ongoing";"Civil and Structural Engineering (Q1); Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Modeling and Simulation (Q1); Computational Mathematics (Q2); Numerical Analysis (Q2)"
134;25711;"Biodegradation";journal;"09239820, 15729729";0,876;Q2;71;35;137;1551;343;135;2,61;44,31;Netherlands;"Kluwer Academic Publishers";"1990-ongoing";"Environmental Engineering (Q1); Pollution (Q1); Bioengineering (Q2); Environmental Chemistry (Q2); Microbiology (Q2)"
135;16392;"Chemical Engineering and Processing - Process Intensification";journal;"02552701";0,872;Q1;89;215;542;8961;1749;539;3,10;41,68;Netherlands;"Elsevier BV";"1984-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Industrial and Manufacturing Engineering (Q1); Process Chemistry and Technology (Q1)"
136;16849;"Biochemical Engineering Journal";journal;"1369703X";0,870;Q2;110;266;713;10493;2390;702;3,54;39,45;Netherlands;"Elsevier BV";"1998-ongoing";"Environmental Engineering (Q1); Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2)"
137;24824;"New Journal of Chemistry";journal;"11440546, 13699261";0,864;Q2;112;1730;3268;88252;10900;3232;3,27;51,01;United Kingdom;"Royal Society of Chemistry";"1996-ongoing";"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Catalysis (Q2)"
138;21100199840;"RSC Advances";journal;"20462069";0,863;Q1;113;6675;34708;306434;107345;34418;3,02;45,91;United Kingdom;"Royal Society of Chemistry";"2011-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
139;21100806003;"Engineering Science and Technology, an International Journal";journal;"22150986";0,857;Q1;29;161;311;5583;1325;310;4,28;34,68;Netherlands;"Elsevier BV";"2014-ongoing";"Computer Networks and Communications (Q1); Electronic, Optical and Magnetic Materials (Q1); Fluid Flow and Transfer Processes (Q1); Hardware and Architecture (Q1); Mechanical Engineering (Q1); Metals and Alloys (Q1); Biomaterials (Q2); Civil and Structural Engineering (Q2)"
140;21100332402;"Catalysts";journal;"20734344";0,855;Q2;31;393;368;23651;1244;348;3,59;60,18;Switzerland;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011-ongoing";"Catalysis (Q2); Physical and Theoretical Chemistry (Q2)"
141;24528;"Solvent Extraction and Ion Exchange";journal;"15322262, 07366299";0,850;Q1;55;44;137;1517;308;137;1,97;34,48;United States;"Marcel Dekker Inc.";"1983-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
142;16411;"Chemical Engineering Research and Design";journal;"17443563, 02638762";0,847;Q1;84;423;1131;16496;3524;1109;3,07;39,00;United Kingdom;"Institute of Chemical Engineers";"1983-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
143;13261;"Progress in Organic Coatings";journal;"03009440";0,844;Q1;96;321;899;12708;2931;886;3,19;39,59;Netherlands;"Elsevier BV";"1972-ongoing";"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Surfaces, Coatings and Films (Q1); Organic Chemistry (Q2)"
144;13900154734;"Journal of the Taiwan Institute of Chemical Engineers";journal;"18761070";0,842;Q1;56;529;1300;23609;5340;1293;4,09;44,63;Taiwan;"Taiwan Institute of Chemical Engineers";"2009-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
145;14240;"Reactive and Functional Polymers";journal;"13815148";0,834;Q1;87;155;474;7167;1581;469;3,22;46,24;Netherlands;"Elsevier BV";"1995-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Biochemistry (Q2); Environmental Chemistry (Q2)"
146;25246;"Chinese Journal of Catalysis";journal;"02539837";0,833;Q3;45;231;771;11243;2624;752;3,61;48,67;China;"Science Press";"1996-ongoing";"Chemistry (miscellaneous) (Q1); Catalysis (Q3)"
147;24593;"Calphad: Computer Coupling of Phase Diagrams and Thermochemistry";journal;"03645916";0,832;Q1;55;83;257;4464;501;255;1,98;53,78;United Kingdom;"Elsevier Ltd.";"1977-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computer Science Applications (Q1)"
148;14232;"Propellants, Explosives, Pyrotechnics";journal;"15214087, 07213115";0,830;Q1;56;173;380;4399;785;369;1,93;25,43;United Kingdom;"John Wiley & Sons Ltd.";"1976-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
149;11700154733;"Journal of Biomedical Nanotechnology";journal;"15507033";0,828;Q2;64;148;607;9058;2957;606;5,32;61,20;United States;"American Scientific Publishers";"2007-ongoing";"Materials Science (miscellaneous) (Q1); Pharmaceutical Science (Q1); Bioengineering (Q2); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q2)"
150;19900191993;"Journal of Visualized Experiments";journal;"1940087X";0,827;Q1;67;1216;2896;30368;4171;2869;1,24;24,97;United States;"MYJoVE Corporation";"2006-ongoing";"Chemical Engineering (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Neuroscience (miscellaneous) (Q3)"
151;11200153519;"Express Polymer Letters";journal;"1788618X";0,823;Q1;60;96;293;3504;917;258;3,31;36,50;Hungary;"Budapesti Muszaki Egyetem, Department of Polymer Engineering";"2007-ongoing";"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
152;23502;"Dyes and Pigments";journal;"01437208";0,819;Q1;110;808;1335;36246;4943;1327;3,87;44,86;Netherlands;"Elsevier BV";"1980-ongoing";"Chemical Engineering (miscellaneous) (Q1); Process Chemistry and Technology (Q1)"
153;16345;"Atomization and Sprays";journal;"10445110";0,814;Q1;44;63;160;1986;261;155;1,49;31,52;United States;"Begell House";"1996-ongoing";"Chemical Engineering (miscellaneous) (Q1)"
154;13559;"Journal of Loss Prevention in the Process Industries";journal;"09504230";0,808;Q1;65;252;675;8321;1700;657;2,46;33,02;Netherlands;"Elsevier BV";"1988-ongoing";"Chemical Engineering (miscellaneous) (Q1); Control and Systems Engineering (Q1); Energy Engineering and Power Technology (Q1); Food Science (Q1); Industrial and Manufacturing Engineering (Q1); Safety, Risk, Reliability and Quality (Q1); Management Science and Operations Research (Q2)"
155;13754;"Process Safety and Environmental Protection: Transactions of the Institution of Chemical Engineers, Part B";journal;"17443598, 09575820";0,804;Q1;58;310;540;13705;1964;523;3,80;44,21;United Kingdom;"Institution of Chemical Engineers";"1990-ongoing";"Chemical Engineering (miscellaneous) (Q1); Environmental Engineering (Q1); Safety, Risk, Reliability and Quality (Q1); Environmental Chemistry (Q2)"
156;24063;"Journal of Separation Science";journal;"16159314, 16159306";0,795;Q2;89;511;1578;18520;3915;1558;2,50;36,24;United Kingdom;"John Wiley & Sons Ltd.";"2000-ongoing";"Analytical Chemistry (Q2); Filtration and Separation (Q2)"
157;21100836848;"Physical Review Fluids";journal;"2469990X";0,789;Q1;13;490;90;19173;200;87;2,30;39,13;United States;"American Physical Society";"2016-ongoing";"Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Modeling and Simulation (Q1)"
158;21522;"Ceramics International";journal;"02728842";0,784;Q1;89;2531;6917;87707;22122;6874;3,19;34,65;United Kingdom;"Elsevier Ltd.";"1981-ongoing";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Process Chemistry and Technology (Q1); Surfaces, Coatings and Films (Q1)"
159;26471;"ASAIO Journal";journal;"10582916";0,771;Q2;59;176;423;3640;894;402;2,13;20,68;United States;"Lippincott Williams & Wilkins Ltd.";"1978-1985, 1992-ongoing";"Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Biophysics (Q2); Medicine (miscellaneous) (Q2)"
160;11700154380;"Biomedical Materials (Bristol)";journal;"17486041, 1748605X";0,768;Q2;61;116;336;5239;1018;331;3,04;45,16;United Kingdom;"Institute of Physics Publishing";"2006-ongoing";"Business and International Management (Q1); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Chemistry (miscellaneous) (Q2); Mechanics of Materials (Q2)"
161;16083;"Journal of Chemical Technology and Biotechnology";journal;"02682575";0,766;Q1;104;326;830;14432;2417;816;2,76;44,27;United States;"John Wiley & Sons Inc.";"1979-1981, 1983-ongoing";"Chemical Engineering (miscellaneous) (Q1); Biotechnology (Q2); Fuel Technology (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Pollution (Q2); Renewable Energy, Sustainability and the Environment (Q2); Waste Management and Disposal (Q2)"
162;9500154039;"Journal of Electroanalytical Chemistry";journal;"15726657";0,765;Q1;145;654;1513;28918;4874;1505;3,35;44,22;Netherlands;"Elsevier BV";"1959-ongoing";"Chemical Engineering (miscellaneous) (Q1); Analytical Chemistry (Q2); Electrochemistry (Q2)"
163;16134;"Process Biochemistry";journal;"13595113";0,761;Q2;137;346;842;15248;2507;838;2,82;44,07;United Kingdom;"Elsevier Applied Science";"1950, 1953-1955, 1973-1975, 1979-ongoing";"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biochemistry (Q3)"
164;25938;"Macromolecular Materials and Engineering";journal;"14387492, 14392054";0,755;Q1;84;170;419;8029;1235;404;2,80;47,23;United Kingdom;"John Wiley & Sons Ltd.";"1989, 2000-ongoing";"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
165;15609;"Enzyme and Microbial Technology";journal;"01410229";0,754;-;132;139;431;5798;1289;425;3,11;41,71;Netherlands;"Elsevier BV";"1979-ongoing";"Applied Microbiology and Biotechnology (Q2); Biotechnology (Q2); Biochemistry (Q3)"
166;26589;"Colloids and Surfaces A: Physicochemical and Engineering Aspects";journal;"09277757";0,753;Q2;149;887;2465;37103;7175;2434;3,00;41,83;Netherlands;"Elsevier BV";"1993-ongoing";"Colloid and Surface Chemistry (Q2)"
167;21100828963;"ACS Omega";journal;"24701343";0,749;Q1;15;1040;126;48766;268;123;2,18;46,89;United States;"American Chemical Society";"2016-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
168;4700152233;"Therapeutics and Clinical Risk Management";journal;"11766336";0,748;Q2;43;189;538;6822;1241;515;2,22;36,10;New Zealand;"Dove Medical Press Ltd";"2006-ongoing";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Safety Research (Q1); Chemical Health and Safety (Q2); Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2)"
169;26887;"Drying Technology";journal;"15322300, 07373937";0,747;Q1;75;182;605;7168;1504;560;2,47;39,38;United States;"Marcel Dekker Inc.";"1983, 1985-ongoing";"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2)"
170;4700152504;"Food Biophysics";journal;"15571858, 15571866";0,740;Q2;41;49;145;2141;316;144;1,91;43,69;Germany;"Springer Verlag";"2006-ongoing";"Food Science (Q1); Analytical Chemistry (Q2); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biophysics (Q2)"
171;26779;"Artificial Organs";journal;"15251594, 0160564X";0,736;Q2;69;190;545;4886;1088;460;2,30;25,72;United Kingdom;"Blackwell Publishing Inc.";"1977-ongoing";"Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2)"
172;22748;"Catalysis Letters";journal;"1572879X, 1011372X";0,730;Q3;111;345;725;13189;1812;721;2,55;38,23;Netherlands;"Kluwer Academic Publishers";"1988-ongoing";"Chemistry (miscellaneous) (Q2); Catalysis (Q3)"
173;21973;"Transport in Porous Media";journal;"15731634, 01693913";0,728;Q1;75;171;534;6793;1373;509;2,64;39,73;Netherlands;"Kluwer Academic Publishers";"1985-ongoing";"Chemical Engineering (miscellaneous) (Q1); Catalysis (Q3)"
174;13689;"Plasma Chemistry and Plasma Processing";journal;"02724324, 15728986";0,719;Q1;57;99;254;4222;763;249;3,05;42,65;United States;"Kluwer Academic/Plenum Publishers";"1981-ongoing";"Chemical Engineering (miscellaneous) (Q1); Surfaces, Coatings and Films (Q1); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2)"
175;16302;"Adsorption";journal;"15728757, 09295607";0,703;Q1;67;94;265;3306;647;258;1,94;35,17;Netherlands;"Kluwer Academic Publishers";"1995-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q2)"
176;10900153324;"Particuology";journal;"16742001";0,697;Q1;48;104;364;4396;1178;358;3,05;42,27;Netherlands;"Elsevier BV";"2008-ongoing";"Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
177;16325;"Advanced Powder Technology";journal;"15685527, 09218831";0,694;Q1;51;351;778;13480;2377;769;3,16;38,40;Netherlands;"Elsevier BV";"1994-ongoing";"Chemical Engineering (miscellaneous) (Q1); Mechanics of Materials (Q2)"
178;26966;"Journal of Photochemistry and Photobiology A: Chemistry";journal;"10106030";0,689;Q1;145;487;791;22794;2260;787;2,95;46,80;Netherlands;"Elsevier BV";"1987-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
179;26881;"Combustion Science and Technology";journal;"1563521X, 00102202";0,683;Q1;68;113;372;4505;639;362;1,49;39,87;United Kingdom;"Taylor & Francis";"1969-ongoing";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Physics and Astronomy (miscellaneous) (Q2)"
180;16337;"Journal of Bioscience and Bioengineering";journal;"13474421, 13891723";0,675;Q2;97;214;718;7529;1661;712;2,17;35,18;Netherlands;"Elsevier BV";"1990-1991, 1993-1994, 1999-ongoing";"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2)"
181;24595;"Chemometrics and Intelligent Laboratory Systems";journal;"01697439";0,672;Q2;109;195;632;6801;1813;622;2,98;34,88;Netherlands;"Elsevier BV";"1986-ongoing";"Software (Q1); Analytical Chemistry (Q2); Computer Science Applications (Q2); Process Chemistry and Technology (Q2); Spectroscopy (Q2)"
182;23373;"Journal of Environmental Planning and Management";journal;"13600559, 09640568";0,657;Q1;60;111;324;6756;608;318;1,74;60,86;United Kingdom;"Carfax Publishing Ltd.";"1992-ongoing";"Fluid Flow and Transfer Processes (Q1); Geography, Planning and Development (Q1); Environmental Science (miscellaneous) (Q2); Management, Monitoring, Policy and Law (Q2); Water Science and Technology (Q2)"
183;15608;"Engineering in Life Sciences";journal;"16182863, 16180240";0,648;Q2;45;136;260;5481;610;249;2,38;40,30;United Kingdom;"John Wiley & Sons Ltd.";"2004-ongoing";"Bioengineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2)"
184;21178;"Journal of Materials Science: Materials in Medicine";journal;"15734838, 09574530";0,647;Q2;111;195;680;7481;1997;669;2,74;38,36;Netherlands;"Kluwer Academic Publishers";"1990-ongoing";"Bioengineering (Q2); Biomedical Engineering (Q2); Biophysics (Q2); Biomaterials (Q3)"
